FCCODE,NAME,TOWN,FTC,FVNO,FVDATE,DESCRIP,CREDIT,DEBIT,INVDATE,SHCODE
9980,VAT TAX A/C,,PI,0,30/11/2019,To Input  Tax on Cr.Purch,0.00,12041.63,30/11/2019,A099
1005,DISCOUNT A/C,,PI,0,30/11/2019,To Roun on Cr.Purch,0.00,0.93,30/11/2019,P035
1002,PURCHASE A/C,,PI,0,02/12/2019,To Credit Purchases,0.00,10979.08,02/12/2019,T003
9980,VAT TAX A/C,,PI,0,02/12/2019,To Input  Tax on Cr.Purch,0.00,1317.49,02/12/2019,A099
1005,DISCOUNT A/C,,PI,0,02/12/2019,To Roun on Cr.Purch,0.00,0.43,02/12/2019,P035
1002,PURCHASE A/C,,PI,0,04/12/2019,To Credit Purchases,0.00,36025.23,04/12/2019,T003
9980,VAT TAX A/C,,PI,0,04/12/2019,To Input  Tax on Cr.Purch,0.00,4086.53,04/12/2019,A099
1005,DISCOUNT A/C,,PI,0,04/12/2019,To Roun on Cr.Purch,0.00,0.24,04/12/2019,P035
1002,PURCHASE A/C,,PI,0,05/12/2019,To Credit Purchases,0.00,41428.08,05/12/2019,T003
9980,VAT TAX A/C,,PI,0,05/12/2019,To Input  Tax on Cr.Purch,0.00,4422.26,05/12/2019,A099
1005,DISCOUNT A/C,,PI,0,05/12/2019,By Roun on Cr.Purch,0.34,0.00,05/12/2019,P035
1002,PURCHASE A/C,,PI,0,06/12/2019,To Credit Purchases,0.00,85575.71,06/12/2019,T003
9980,VAT TAX A/C,,PI,0,06/12/2019,To Input  Tax on Cr.Purch,0.00,10336.48,06/12/2019,A099
1005,DISCOUNT A/C,,PI,0,06/12/2019,By Roun on Cr.Purch,0.19,0.00,06/12/2019,P035
1002,PURCHASE A/C,,PI,0,09/12/2019,To Credit Purchases,0.00,35860.03,09/12/2019,T003
9980,VAT TAX A/C,,PI,0,09/12/2019,To Input  Tax on Cr.Purch,0.00,4592.87,09/12/2019,A099
1005,DISCOUNT A/C,,PI,0,09/12/2019,To Roun on Cr.Purch,0.00,1.10,09/12/2019,P035
1002,PURCHASE A/C,,PI,0,11/12/2019,To Credit Purchases,0.00,38343.04,11/12/2019,T003
9980,VAT TAX A/C,,PI,0,11/12/2019,To Input  Tax on Cr.Purch,0.00,4601.16,11/12/2019,A099
1005,DISCOUNT A/C,,PI,0,11/12/2019,By Roun on Cr.Purch,0.20,0.00,11/12/2019,P035
1002,PURCHASE A/C,,PI,0,12/12/2019,To Credit Purchases,0.00,52630.73,12/12/2019,T003
9980,VAT TAX A/C,,PI,0,12/12/2019,To Input  Tax on Cr.Purch,0.00,6470.30,12/12/2019,A099
1005,DISCOUNT A/C,,PI,0,12/12/2019,By Roun on Cr.Purch,0.03,0.00,12/12/2019,P035
1002,PURCHASE A/C,,PI,0,13/12/2019,To Credit Purchases,0.00,35385.08,13/12/2019,T003
9980,VAT TAX A/C,,PI,0,13/12/2019,To Input  Tax on Cr.Purch,0.00,4288.79,13/12/2019,A099
1005,DISCOUNT A/C,,PI,0,13/12/2019,To Roun on Cr.Purch,0.00,0.13,13/12/2019,P035
1002,PURCHASE A/C,,PI,0,14/12/2019,To Credit Purchases,0.00,32788.08,14/12/2019,T003
9980,VAT TAX A/C,,PI,0,14/12/2019,To Input  Tax on Cr.Purch,0.00,3901.74,14/12/2019,A099
1005,DISCOUNT A/C,,PI,0,14/12/2019,To Roun on Cr.Purch,0.00,0.18,14/12/2019,P035
1002,PURCHASE A/C,,PI,0,15/12/2019,To Credit Purchases,0.00,4072.77,15/12/2019,T003
9980,VAT TAX A/C,,PI,0,15/12/2019,To Input  Tax on Cr.Purch,0.00,507.04,15/12/2019,A099
1005,DISCOUNT A/C,,PI,0,15/12/2019,To Roun on Cr.Purch,0.00,0.19,15/12/2019,P035
1002,PURCHASE A/C,,PI,0,16/12/2019,To Credit Purchases,0.00,40719.67,16/12/2019,T003
9980,VAT TAX A/C,,PI,0,16/12/2019,To Input  Tax on Cr.Purch,0.00,4749.09,16/12/2019,A099
1005,DISCOUNT A/C,,PI,0,16/12/2019,By Roun on Cr.Purch,0.76,0.00,16/12/2019,P035
1002,PURCHASE A/C,,PI,0,17/12/2019,To Credit Purchases,0.00,44992.04,17/12/2019,T003
9980,VAT TAX A/C,,PI,0,17/12/2019,To Input  Tax on Cr.Purch,0.00,5225.88,17/12/2019,A099
1005,DISCOUNT A/C,,PI,0,17/12/2019,To Roun on Cr.Purch,0.00,1.08,17/12/2019,P035
1002,PURCHASE A/C,,PI,0,18/12/2019,To Credit Purchases,0.00,93460.55,18/12/2019,T003
9980,VAT TAX A/C,,PI,0,18/12/2019,To Input  Tax on Cr.Purch,0.00,11435.32,18/12/2019,A099
1005,DISCOUNT A/C,,PI,0,18/12/2019,To Roun on Cr.Purch,0.00,0.13,18/12/2019,P035
1002,PURCHASE A/C,,PI,0,19/12/2019,To Credit Purchases,0.00,28592.63,19/12/2019,T003
9980,VAT TAX A/C,,PI,0,19/12/2019,To Input  Tax on Cr.Purch,0.00,3460.25,19/12/2019,A099
1005,DISCOUNT A/C,,PI,0,19/12/2019,By Roun on Cr.Purch,0.88,0.00,19/12/2019,P035
1002,PURCHASE A/C,,PI,0,20/12/2019,To Credit Purchases,0.00,30284.45,20/12/2019,T003
9980,VAT TAX A/C,,PI,0,20/12/2019,To Input  Tax on Cr.Purch,0.00,3773.89,20/12/2019,A099
1005,DISCOUNT A/C,,PI,0,20/12/2019,By Roun on Cr.Purch,0.34,0.00,20/12/2019,P035
1002,PURCHASE A/C,,PI,0,21/12/2019,To Credit Purchases,0.00,15927.57,21/12/2019,T003
9980,VAT TAX A/C,,PI,0,21/12/2019,To Input  Tax on Cr.Purch,0.00,1968.97,21/12/2019,A099
1005,DISCOUNT A/C,,PI,0,21/12/2019,To Roun on Cr.Purch,0.00,0.46,21/12/2019,P035
1002,PURCHASE A/C,,PI,0,23/12/2019,To Credit Purchases,0.00,81346.75,23/12/2019,T003
9980,VAT TAX A/C,,PI,0,23/12/2019,To Input  Tax on Cr.Purch,0.00,9456.26,23/12/2019,A099
1005,DISCOUNT A/C,,PI,0,23/12/2019,By Roun on Cr.Purch,0.01,0.00,23/12/2019,P035
1002,PURCHASE A/C,,PI,0,24/12/2019,To Credit Purchases,0.00,35006.24,24/12/2019,T003
9980,VAT TAX A/C,,PI,0,24/12/2019,To Input  Tax on Cr.Purch,0.00,4200.76,24/12/2019,A099
1002,PURCHASE A/C,,PI,0,25/12/2019,To Credit Purchases,0.00,14319.39,25/12/2019,T003
9980,VAT TAX A/C,,PI,0,25/12/2019,To Input  Tax on Cr.Purch,0.00,1814.23,25/12/2019,A099
1005,DISCOUNT A/C,,PI,0,25/12/2019,To Roun on Cr.Purch,0.00,1.38,25/12/2019,P035
1002,PURCHASE A/C,,PI,0,26/12/2019,To Credit Purchases,0.00,17801.64,26/12/2019,T003
9980,VAT TAX A/C,,PI,0,26/12/2019,To Input  Tax on Cr.Purch,0.00,2156.78,26/12/2019,A099
1005,DISCOUNT A/C,,PI,0,26/12/2019,To Roun on Cr.Purch,0.00,0.58,26/12/2019,P035
1002,PURCHASE A/C,,PI,0,27/12/2019,To Credit Purchases,0.00,40853.81,27/12/2019,T003
9980,VAT TAX A/C,,PI,0,27/12/2019,To Input  Tax on Cr.Purch,0.00,4895.42,27/12/2019,A099
1005,DISCOUNT A/C,,PI,0,27/12/2019,By Roun on Cr.Purch,0.23,0.00,27/12/2019,P035
1002,PURCHASE A/C,,PI,0,28/12/2019,To Credit Purchases,0.00,10405.08,28/12/2019,T003
9980,VAT TAX A/C,,PI,0,28/12/2019,To Input  Tax on Cr.Purch,0.00,1181.80,28/12/2019,A099
1005,DISCOUNT A/C,,PI,0,28/12/2019,To Roun on Cr.Purch,0.00,0.12,28/12/2019,P035
1002,PURCHASE A/C,,PI,0,30/12/2019,To Credit Purchases,0.00,88165.23,30/12/2019,T003
9980,VAT TAX A/C,,PI,0,30/12/2019,To Input  Tax on Cr.Purch,0.00,10406.69,30/12/2019,A099
1005,DISCOUNT A/C,,PI,0,30/12/2019,To Roun on Cr.Purch,0.00,2.08,30/12/2019,P035
1002,PURCHASE A/C,,PI,0,31/12/2019,To Credit Purchases,0.00,108208.47,31/12/2019,T003
9980,VAT TAX A/C,,PI,0,31/12/2019,To Input  Tax on Cr.Purch,0.00,12627.13,31/12/2019,A099
1005,DISCOUNT A/C,,PI,0,31/12/2019,By Roun on Cr.Purch,0.60,0.00,31/12/2019,P035
1002,PURCHASE A/C,,PI,0,01/01/2020,To Credit Purchases,0.00,5645.03,01/01/2020,T003
9980,VAT TAX A/C,,PI,0,01/01/2020,To Input  Tax on Cr.Purch,0.00,677.40,01/01/2020,A099
1005,DISCOUNT A/C,,PI,0,01/01/2020,By Roun on Cr.Purch,0.43,0.00,01/01/2020,P035
1002,PURCHASE A/C,,PI,0,04/01/2020,To Credit Purchases,0.00,86446.37,04/01/2020,T003
9980,VAT TAX A/C,,PI,0,04/01/2020,To Input  Tax on Cr.Purch,0.00,9754.81,04/01/2020,A099
1005,DISCOUNT A/C,,PI,0,04/01/2020,To Roun on Cr.Purch,0.00,0.82,04/01/2020,P035
1002,PURCHASE A/C,,PI,0,06/01/2020,To Credit Purchases,0.00,49515.81,06/01/2020,T003
9980,VAT TAX A/C,,PI,0,06/01/2020,To Input  Tax on Cr.Purch,0.00,5729.54,06/01/2020,A099
1005,DISCOUNT A/C,,PI,0,06/01/2020,By Roun on Cr.Purch,0.35,0.00,06/01/2020,P035
1002,PURCHASE A/C,,PI,0,08/01/2020,To Credit Purchases,0.00,67714.33,08/01/2020,T003
9980,VAT TAX A/C,,PI,0,08/01/2020,To Input  Tax on Cr.Purch,0.00,8163.31,08/01/2020,A099
1005,DISCOUNT A/C,,PI,0,08/01/2020,By Roun on Cr.Purch,0.64,0.00,08/01/2020,P035
1002,PURCHASE A/C,,PI,0,09/01/2020,To Credit Purchases,0.00,44024.17,09/01/2020,T003
9980,VAT TAX A/C,,PI,0,09/01/2020,To Input  Tax on Cr.Purch,0.00,5132.73,09/01/2020,A099
1005,DISCOUNT A/C,,PI,0,09/01/2020,To Roun on Cr.Purch,0.00,0.10,09/01/2020,P035
1002,PURCHASE A/C,,PI,0,10/01/2020,To Credit Purchases,0.00,73340.98,10/01/2020,T003
9980,VAT TAX A/C,,PI,0,10/01/2020,To Input  Tax on Cr.Purch,0.00,8515.39,10/01/2020,A099
1005,DISCOUNT A/C,,PI,0,10/01/2020,By Roun on Cr.Purch,0.37,0.00,10/01/2020,P035
1002,PURCHASE A/C,,PI,0,11/01/2020,To Credit Purchases,0.00,32302.80,11/01/2020,T003
9980,VAT TAX A/C,,PI,0,11/01/2020,To Input  Tax on Cr.Purch,0.00,3876.02,11/01/2020,A099
1005,DISCOUNT A/C,,PI,0,11/01/2020,To Roun on Cr.Purch,0.00,0.18,11/01/2020,P035
1002,PURCHASE A/C,,PI,0,13/01/2020,To Credit Purchases,0.00,50817.35,13/01/2020,T003
9980,VAT TAX A/C,,PI,0,13/01/2020,To Input  Tax on Cr.Purch,0.00,5721.02,13/01/2020,A099
1005,DISCOUNT A/C,,PI,0,13/01/2020,By Roun on Cr.Purch,0.37,0.00,13/01/2020,P035
1002,PURCHASE A/C,,PI,0,20/01/2020,To Credit Purchases,0.00,152313.33,20/01/2020,T003
9980,VAT TAX A/C,,PI,0,20/01/2020,To Input  Tax on Cr.Purch,0.00,17862.33,20/01/2020,A099
1005,DISCOUNT A/C,,PI,0,20/01/2020,To Roun on Cr.Purch,0.00,1.34,20/01/2020,P035
1002,PURCHASE A/C,,PI,0,21/01/2020,To Credit Purchases,0.00,26729.72,21/01/2020,T003
9980,VAT TAX A/C,,PI,0,21/01/2020,To Input  Tax on Cr.Purch,0.00,3242.15,21/01/2020,A099
1005,DISCOUNT A/C,,PI,0,21/01/2020,To Roun on Cr.Purch,0.00,0.13,21/01/2020,P035
1002,PURCHASE A/C,,PI,0,22/01/2020,To Credit Purchases,0.00,34634.96,22/01/2020,T003
9980,VAT TAX A/C,,PI,0,22/01/2020,To Input  Tax on Cr.Purch,0.00,3986.83,22/01/2020,A099
1005,DISCOUNT A/C,,PI,0,22/01/2020,To Roun on Cr.Purch,0.00,1.21,22/01/2020,P035
1002,PURCHASE A/C,,PI,0,23/01/2020,To Credit Purchases,0.00,42264.06,23/01/2020,T003
9980,VAT TAX A/C,,PI,0,23/01/2020,To Input  Tax on Cr.Purch,0.00,5166.37,23/01/2020,A099
1005,DISCOUNT A/C,,PI,0,23/01/2020,To Roun on Cr.Purch,0.00,0.57,23/01/2020,P035
1002,PURCHASE A/C,,PI,0,24/01/2020,To Credit Purchases,0.00,41830.20,24/01/2020,T003
9980,VAT TAX A/C,,PI,0,24/01/2020,To Input  Tax on Cr.Purch,0.00,5139.13,24/01/2020,A099
1005,DISCOUNT A/C,,PI,0,24/01/2020,By Roun on Cr.Purch,0.33,0.00,24/01/2020,P035
1002,PURCHASE A/C,,PI,0,25/01/2020,To Credit Purchases,0.00,49011.40,25/01/2020,T003
9980,VAT TAX A/C,,PI,0,25/01/2020,To Input  Tax on Cr.Purch,0.00,5487.09,25/01/2020,A099
1005,DISCOUNT A/C,,PI,0,25/01/2020,To Roun on Cr.Purch,0.00,0.51,25/01/2020,P035
1002,PURCHASE A/C,,PI,0,28/01/2020,To Credit Purchases,0.00,54153.03,28/01/2020,T003
9980,VAT TAX A/C,,PI,0,28/01/2020,To Input  Tax on Cr.Purch,0.00,6590.48,28/01/2020,A099
1005,DISCOUNT A/C,,PI,0,28/01/2020,To Roun on Cr.Purch,0.00,0.49,28/01/2020,P035
1002,PURCHASE A/C,,PI,0,29/01/2020,To Credit Purchases,0.00,120206.42,29/01/2020,T003
9980,VAT TAX A/C,,PI,0,29/01/2020,To Input  Tax on Cr.Purch,0.00,14704.78,29/01/2020,A099
1005,DISCOUNT A/C,,PI,0,29/01/2020,By Roun on Cr.Purch,0.20,0.00,29/01/2020,P035
1002,PURCHASE A/C,,PI,0,30/01/2020,To Credit Purchases,0.00,42594.63,30/01/2020,T003
9980,VAT TAX A/C,,PI,0,30/01/2020,To Input  Tax on Cr.Purch,0.00,5262.63,30/01/2020,A099
1005,DISCOUNT A/C,,PI,0,30/01/2020,By Roun on Cr.Purch,0.26,0.00,30/01/2020,P035
1002,PURCHASE A/C,,PI,0,31/01/2020,To Credit Purchases,0.00,59140.63,31/01/2020,T003
9980,VAT TAX A/C,,PI,0,31/01/2020,To Input  Tax on Cr.Purch,0.00,7258.41,31/01/2020,A099
1005,DISCOUNT A/C,,PI,0,31/01/2020,To Roun on Cr.Purch,0.00,0.96,31/01/2020,P035
1002,PURCHASE A/C,,PI,0,03/02/2020,To Credit Purchases,0.00,4384.02,03/02/2020,T003
9980,VAT TAX A/C,,PI,0,03/02/2020,To Input  Tax on Cr.Purch,0.00,568.06,03/02/2020,A099
1005,DISCOUNT A/C,,PI,0,03/02/2020,By Roun on Cr.Purch,4952.08,0.00,03/02/2020,P035
1002,PURCHASE A/C,,PI,0,04/02/2020,To Credit Purchases,0.00,47273.56,04/02/2020,T003
9980,VAT TAX A/C,,PI,0,04/02/2020,To Input  Tax on Cr.Purch,0.00,5431.75,04/02/2020,A099
1005,DISCOUNT A/C,,PI,0,04/02/2020,By Roun on Cr.Purch,52705.31,0.00,04/02/2020,P035
1002,PURCHASE A/C,,PI,0,05/02/2020,To Credit Purchases,0.00,23649.97,05/02/2020,T003
9980,VAT TAX A/C,,PI,0,05/02/2020,To Input  Tax on Cr.Purch,0.00,2879.58,05/02/2020,A099
1005,DISCOUNT A/C,,PI,0,05/02/2020,By Roun on Cr.Purch,26529.55,0.00,05/02/2020,P035
1002,PURCHASE A/C,,PI,0,07/02/2020,To Credit Purchases,0.00,104401.93,07/02/2020,T003
9980,VAT TAX A/C,,PI,0,07/02/2020,To Input  Tax on Cr.Purch,0.00,12236.59,07/02/2020,A099
1005,DISCOUNT A/C,,PI,0,07/02/2020,By Roun on Cr.Purch,116638.52,0.00,07/02/2020,P035
1002,PURCHASE A/C,,PI,0,08/02/2020,To Credit Purchases,0.00,24110.82,08/02/2020,T003
9980,VAT TAX A/C,,PI,0,08/02/2020,To Input  Tax on Cr.Purch,0.00,2976.23,08/02/2020,A099
1005,DISCOUNT A/C,,PI,0,08/02/2020,By Roun on Cr.Purch,27087.05,0.00,08/02/2020,P035
1002,PURCHASE A/C,,PI,0,10/02/2020,To Credit Purchases,0.00,43814.76,10/02/2020,T003
9980,VAT TAX A/C,,PI,0,10/02/2020,To Input  Tax on Cr.Purch,0.00,5288.40,10/02/2020,A099
1005,DISCOUNT A/C,,PI,0,10/02/2020,By Roun on Cr.Purch,49103.16,0.00,10/02/2020,P035
1002,PURCHASE A/C,,PI,0,11/02/2020,To Credit Purchases,0.00,34683.81,11/02/2020,T003
9980,VAT TAX A/C,,PI,0,11/02/2020,To Input  Tax on Cr.Purch,0.00,4293.45,11/02/2020,A099
1005,DISCOUNT A/C,,PI,0,11/02/2020,By Roun on Cr.Purch,38977.26,0.00,11/02/2020,P035
1002,PURCHASE A/C,,PI,0,12/02/2020,To Credit Purchases,0.00,28090.92,12/02/2020,T003
9980,VAT TAX A/C,,PI,0,12/02/2020,To Input  Tax on Cr.Purch,0.00,3404.01,12/02/2020,A099
1005,DISCOUNT A/C,,PI,0,12/02/2020,By Roun on Cr.Purch,31494.93,0.00,12/02/2020,P035
1002,PURCHASE A/C,,PI,0,13/02/2020,To Credit Purchases,0.00,57092.64,13/02/2020,T003
9980,VAT TAX A/C,,PI,0,13/02/2020,To Input  Tax on Cr.Purch,0.00,6787.41,13/02/2020,A099
1005,DISCOUNT A/C,,PI,0,13/02/2020,By Roun on Cr.Purch,63880.05,0.00,13/02/2020,P035
1002,PURCHASE A/C,,PI,0,14/02/2020,To Credit Purchases,0.00,26097.73,14/02/2020,T003
9980,VAT TAX A/C,,PI,0,14/02/2020,To Input  Tax on Cr.Purch,0.00,3196.17,14/02/2020,A099
1005,DISCOUNT A/C,,PI,0,14/02/2020,By Roun on Cr.Purch,29293.90,0.00,14/02/2020,P035
1002,PURCHASE A/C,,PI,0,15/02/2020,To Credit Purchases,0.00,21315.17,15/02/2020,T003
9980,VAT TAX A/C,,PI,0,15/02/2020,To Input  Tax on Cr.Purch,0.00,2504.55,15/02/2020,A099
1005,DISCOUNT A/C,,PI,0,15/02/2020,By Roun on Cr.Purch,23819.72,0.00,15/02/2020,P035
1002,PURCHASE A/C,,PI,0,17/02/2020,To Credit Purchases,0.00,97834.74,17/02/2020,T003
9980,VAT TAX A/C,,PI,0,17/02/2020,To Input  Tax on Cr.Purch,0.00,10693.20,17/02/2020,A099
1005,DISCOUNT A/C,,PI,0,17/02/2020,By Roun on Cr.Purch,108527.94,0.00,17/02/2020,P035
1002,PURCHASE A/C,,PI,0,18/02/2020,To Credit Purchases,0.00,10663.81,18/02/2020,T003
9980,VAT TAX A/C,,PI,0,18/02/2020,To Input  Tax on Cr.Purch,0.00,1018.54,18/02/2020,A099
1005,DISCOUNT A/C,,PI,0,18/02/2020,By Roun on Cr.Purch,11682.35,0.00,18/02/2020,P035
1002,PURCHASE A/C,,PI,0,19/02/2020,To Credit Purchases,0.00,45564.60,19/02/2020,T003
9980,VAT TAX A/C,,PI,0,19/02/2020,To Input  Tax on Cr.Purch,0.00,5366.29,19/02/2020,A099
1005,DISCOUNT A/C,,PI,0,19/02/2020,By Roun on Cr.Purch,50930.89,0.00,19/02/2020,P035
1002,PURCHASE A/C,,PI,0,20/02/2020,To Credit Purchases,0.00,49820.06,20/02/2020,T003
9980,VAT TAX A/C,,PI,0,20/02/2020,To Input  Tax on Cr.Purch,0.00,5201.25,20/02/2020,A099
1005,DISCOUNT A/C,,PI,0,20/02/2020,By Roun on Cr.Purch,55021.31,0.00,20/02/2020,P035
1002,PURCHASE A/C,,PI,0,22/02/2020,To Credit Purchases,0.00,62784.53,22/02/2020,T003
9980,VAT TAX A/C,,PI,0,22/02/2020,To Input  Tax on Cr.Purch,0.00,7560.35,22/02/2020,A099
1005,DISCOUNT A/C,,PI,0,22/02/2020,By Roun on Cr.Purch,70344.88,0.00,22/02/2020,P035
1002,PURCHASE A/C,,PI,0,24/02/2020,To Credit Purchases,0.00,43595.05,24/02/2020,T003
9980,VAT TAX A/C,,PI,0,24/02/2020,To Input  Tax on Cr.Purch,0.00,5135.71,24/02/2020,A099
1005,DISCOUNT A/C,,PI,0,24/02/2020,By Roun on Cr.Purch,48730.76,0.00,24/02/2020,P035
1002,PURCHASE A/C,,PI,0,25/02/2020,To Credit Purchases,0.00,37693.18,25/02/2020,T003
9980,VAT TAX A/C,,PI,0,25/02/2020,To Input  Tax on Cr.Purch,0.00,3916.73,25/02/2020,A099
1005,DISCOUNT A/C,,PI,0,25/02/2020,By Roun on Cr.Purch,41609.91,0.00,25/02/2020,P035
1002,PURCHASE A/C,,PI,0,26/02/2020,To Credit Purchases,0.00,73513.93,26/02/2020,T003
9980,VAT TAX A/C,,PI,0,26/02/2020,To Input  Tax on Cr.Purch,0.00,8745.69,26/02/2020,A099
1005,DISCOUNT A/C,,PI,0,26/02/2020,By Roun on Cr.Purch,82259.62,0.00,26/02/2020,P035
1002,PURCHASE A/C,,PI,0,27/02/2020,To Credit Purchases,0.00,26639.17,27/02/2020,T003
9980,VAT TAX A/C,,PI,0,27/02/2020,To Input  Tax on Cr.Purch,0.00,3007.59,27/02/2020,A099
1005,DISCOUNT A/C,,PI,0,27/02/2020,By Roun on Cr.Purch,29646.76,0.00,27/02/2020,P035
1002,PURCHASE A/C,,PI,0,28/02/2020,To Credit Purchases,0.00,13652.90,28/02/2020,T003
9980,VAT TAX A/C,,PI,0,28/02/2020,To Input  Tax on Cr.Purch,0.00,1668.88,28/02/2020,A099
1005,DISCOUNT A/C,,PI,0,28/02/2020,By Roun on Cr.Purch,15321.78,0.00,28/02/2020,P035
1002,PURCHASE A/C,,PI,0,29/02/2020,To Credit Purchases,0.00,108612.90,29/02/2020,T003
9980,VAT TAX A/C,,PI,0,29/02/2020,To Input  Tax on Cr.Purch,0.00,13198.25,29/02/2020,A099
1005,DISCOUNT A/C,,PI,0,29/02/2020,By Roun on Cr.Purch,121811.15,0.00,29/02/2020,P035
2006,SRI  VIJAYALAKSHMI MEDICAL AGE,ELURU,PR,1,01/07/2019,To Dr.Note No. 1,0.00,708.00,10/06/2019,L003
1007,PURCHASE RETURN A/C,,PR,1,01/07/2019,By Dr.Note No. 1,643.47,0.00,10/06/2019,T003
9980,VAT TAX A/C,,PR,1,01/07/2019,By Input  Adj on Dr.Note. 1,64.58,0.00,10/06/2019,A099
1005,DISCOUNT A/C,,PR,1,01/07/2019,To Disc on Dr.Note No. 1,0.00,0.05,10/06/2019,P035
01,ADILAKSMI MEDICAL AGENCIES,GUNTUR,CM,0,/  /,Opening Balance,0.00,0.00,/  /,L003
1,SRI SAI SANDHYA MEDICAL AGENCI,RAJAHMUNDRY,CM,0,/  /,Opening Balance,0.00,0.00,/  /,L003
1000,CASH ON HAND A/C,,CM,0,/  /,Opening Balance,0.00,0.00,/  /,A005
1001,PURCHASE (OTHER STATE) A/C,,CM,0,/  /,Opening Balance,0.00,0.00,/  /,T002
1002,PURCHASE A/C,,CM,0,/  /,Opening Balance,0.00,0.00,/  /,T003
1003,SALES (OTHER STATE) A/C,,CM,0,/  /,Opening Balance,0.00,0.00,/  /,T004
1004,SALES A/C,,CM,0,/  /,Opening Balance,0.00,0.00,/  /,T005
1005,DISCOUNT A/C,,CM,0,/  /,Opening Balance,0.00,0.00,/  /,P035
1006,SALES RETURN A/C,,CM,0,/  /,Opening Balance,0.00,0.00,/  /,T007
1007,PURCHASE RETURN A/C,,CM,0,/  /,Opening Balance,0.00,0.00,/  /,T003
1008,FREIGHT INWARD A/C,,CM,0,/  /,Opening Balance,0.00,0.00,/  /,T008
1009,FREIGHT OUT WARD A/C,,CM,0,/  /,Opening Balance,0.00,0.00,/  /,P005
1010,OPENING STOCK A/C,,CM,0,/  /,Opening Balance,0.00,0.00,/  /,T001
1101,4%    INPUT TAX,,CM,0,/  /,Opening Balance,0.00,0.00,/  /,T101
1102,12.5% INPUT TAX,,CM,0,/  /,Opening Balance,0.00,0.00,/  /,T102
1103,4%    OUTPUT TAX,,CM,0,/  /,Opening Balance,0.00,0.00,/  /,T103
1104,12.5% OUTPUT TAX,,CM,0,/  /,Opening Balance,0.00,0.00,/  /,T104
1105,14.5% INPUT TAX,,CM,0,/  /,Opening Balance,0.00,0.00,/  /,T105
1106,14.5% OUTPUT TAX,,CM,0,/  /,Opening Balance,0.00,0.00,/  /,T106
1107,5%    INPUT TAX,,CM,0,/  /,Opening Balance,0.00,0.00,/  /,T107
1108,5%    OUTPUT TAX,,CM,0,/  /,Opening Balance,0.00,0.00,/  /,T108
2001,S.D.S PHARMASEUTICALS,VIJAYAWADA,CM,0,/  /,Opening Balance,0.00,0.00,/  /,L003
2002,SRI JAYALAKSHMI MEDICAL AGENCI,VIJAYAWADA,CM,0,/  /,Opening Balance,0.00,0.00,/  /,L003
2003,PADMAJA MEDICAL & GENL. AGENCI,RAVULAPALEM,CM,0,/  /,Opening Balance,0.00,0.00,/  /,L003
2004,VASAVI MEDICAL LINES,ELURU,CM,0,/  /,Opening Balance,0.00,0.00,/  /,L003
2005,SAI INTERNATIONAL,VIJAYAWADA,CM,0,/  /,Opening Balance,0.00,0.00,/  /,L003
2006,SRI  VIJAYALAKSHMI MEDICAL AGE,ELURU,CM,0,/  /,Opening Balance,0.00,0.00,/  /,L003
2007,LAKSHMI MEDICAL AGENCIES,TENALI,CM,0,/  /,Opening Balance,0.00,0.00,/  /,L003
2008,SAINT PHARMACIETUCALS,VIJAYANAGARAM,CM,0,/  /,Opening Balance,0.00,0.00,/  /,L003
2010,VASAVI AGENCIES,ELURU,CM,0,/  /,Opening Balance,0.00,0.00,/  /,L003
2011,BALAJI MEDICAL STORES,BHIMAVARAM,CM,0,/  /,Opening Balance,0.00,0.00,/  /,L003
2012,SRI HARSHA MEDICAL AGENCIES,RAVULUPALAM,CM,0,/  /,Opening Balance,0.00,0.00,/  /,L003
2013,VIJAYA DURGA AGENCIES,VIJAYAWADA,CM,0,/  /,Opening Balance,0.00,0.00,/  /,L003
2014,BHAIRAVA MEDICALS,NARSAPURAM,CM,0,/  /,Opening Balance,0.00,0.00,/  /,L003
2015,PALLAYYALINGAM MEDICAL AGENCY,TANUKU,CM,0,/  /,Opening Balance,0.00,0.00,/  /,L003
2017,MURALI KRISHNA MEDICAL AGENCIA,VIJAYAWADA,CM,0,/  /,Opening Balance,0.00,0.00,/  /,L003
2018,NAGARJUNA MEDICAL ENTERPRISES,GUNTUR,CM,0,/  /,Opening Balance,0.00,0.00,/  /,L003
2019,SRINIVASA MEDICAL CORPORATION,GUNTUR,CM,0,/  /,Opening Balance,0.00,0.00,/  /,L003
2021,SREE VEERABHADRA MEDICAL AGENC,RAJAHMUNDRY,CM,0,/  /,Opening Balance,0.00,0.00,/  /,L003
2022,SRI SAI KRISHNA MEDICAL AGENCI,PALAKOL,CM,0,/  /,Opening Balance,0.00,0.00,/  /,L003
2023,VENKATA LAKSHMI MEDICAL AGENCI,GUNTUR,CM,0,/  /,Opening Balance,0.00,0.00,/  /,L003
2024,JAYA PADMASRI MEDICAL AGENCIES,VIJAYAWADA,CM,0,/  /,Opening Balance,0.00,0.00,/  /,L003
2026,SRI RAMA AGENCIES,RAJAHMUNDRY,CM,0,/  /,Opening Balance,0.00,0.00,/  /,L003
2027,BALAJI TRADERS,RAJAHMUNDRY,CM,0,/  /,Opening Balance,0.00,0.00,/  /,L003
